user_id,visit_counts
/users/762949, 40
/users/4027957, 40
/users/3124, 40
/users/592032, 40
/users/4721750, 39
/users/7741236, 39
/users/304604, 39
/users/5948390, 39
/users/587614, 39
/users/262641, 39
/users/404, 39
/users/170299, 39
/users/49038, 39
/users/28071, 39
/users/1625870, 39
/users/2044842, 38
/users/1622320, 38
/users/2567, 38
/users/1268691, 38
/users/7379793, 38
/users/536803, 38
/users/1445635, 38
/users/283442, 38
/users/933948, 38
/users/2090154, 38
/users/1706326, 38
/users/1760334, 38
/users/23264, 38
/users/140420, 38
/users/1500684, 37
/users/671836, 37
/users/1644068, 37
/users/16557697, 37
/users/9796998, 37
/users/750081, 37
/users/1128849, 37
/users/2017766, 37
/users/1061115, 37
/users/9007838, 37
/users/2119742, 37
/users/1396, 37
/users/3537278, 37
/users/1913805, 37
/users/2410234, 37
/users/1310570, 37
/users/512439, 37
/users/6170607, 37
/users/85566, 37
/users/635902, 37
/users/1548468, 37
/users/1671, 37
/users/1167793, 36
/users/8445, 36
/users/972014, 36
/users/141, 36
/users/32551, 36
/users/17882, 36
/users/3277200, 36
/users/214288, 36
/users/233907, 36
/users/352556, 36
/users/32314, 36
/users/11352152, 36
/users/6550035, 36
/users/218840, 36
/users/346343, 36
/users/173, 36
/users/1913756, 36
/users/133277, 36
/users/10454741, 36
/users/188928, 36
/users/9265, 36
/users/504561, 36
/users/118015, 35
/users/4119931, 35
/users/10247, 35
/users/331234, 35
/users/3993388, 35
/users/394382, 35
/users/6493255, 35
/users/16725, 35
/users/411425, 35
/users/2293641, 35
/users/796361, 35
/users/86447, 35
/users/1892986, 35
/users/536297, 35
/users/1476232, 35
/users/1075, 35
/users/70036, 35
/users/452425, 34
/users/50003, 34
/users/19578692, 34
/users/5291591, 34
/users/1682367, 34
/users/52870, 34
/users/6634592, 34
/users/329480, 34
/users/161, 34
/users/3451712, 34
/users/6374832, 34
/users/967800, 34
/users/757747, 34
/users/2621, 34
/users/159664, 34
/users/65675, 34
/users/159488, 34
/users/5618407, 34
/users/3936867, 34
/users/333454, 34
/users/909674, 34
/users/2552214, 34
/users/64996, 34
/users/69369, 34
/users/1294760, 34
/users/195534, 33
/users/399657, 33
/users/740461, 33
/users/2971, 33
/users/378389, 33
/users/378279, 33
/users/99944, 33
/users/649249, 33
/users/3734415, 33
/users/5382443, 33
/users/12762356, 33
/users/3112434, 33
/users/588473, 33
/users/1147375, 33
/users/2142, 33
/users/52585, 33
/users/127987, 33
/users/4279697, 33
/users/15655, 32
/users/40952, 32
/users/11321, 32
/users/166834, 32
/users/4088573, 32
/users/108, 32
/users/239003, 32
/users/419884, 32
/users/169705, 32
/users/8078272, 32
/users/354372, 32
/users/46725, 32
/users/439365, 32
/users/338316, 32
/users/565580, 32
/users/487433, 32
/users/9906, 32
/users/383994, 32
/users/1474361, 32
/users/5274, 32
/users/17530, 32
/users/63648, 32
/users/4215051, 32
/users/1755579, 32
/users/164476, 32
/users/314326, 32
/users/2120446, 32
/users/126385, 32
/users/7262715, 31
/users/136564, 31
/users/46673, 31
/users/8460, 31
/users/31292, 31
/users/1429230, 31
/users/1789, 31
/users/91322, 31
/users/912649, 31
/users/7881572, 31
/users/2290968, 31
/users/366926, 31
/users/124872, 31
/users/1029298, 31
/users/1128784, 31
/users/10602, 31
/users/8518239, 31
/users/618009, 31
/users/22900943, 31
/users/13402052, 31
/users/697676, 31
/users/139987, 31
/users/507615, 31
/users/1377, 31
/users/199, 31
/users/10377362, 31
/users/10308, 31
/users/8824442, 31
/users/1676054, 31
/users/4652816, 31
/users/2104129, 31
/users/131485, 31
/users/3831495, 31
/users/106176, 31
/users/1542831, 30
/users/557033, 30
/users/944406, 30
/users/94096, 30
/users/99367, 30
/users/429252, 30
/users/2981491, 30
/users/1016365, 30
/users/6316590, 30
/users/10236, 30
/users/12944530, 30
/users/314036, 30
/users/238208, 30
/users/95044, 30
/users/10999, 30
/users/25218, 30
/users/455023, 30
/users/835251, 30
/users/6295625, 30
/users/34045, 30
/users/6439050, 30
/users/104030, 30
/users/123822, 30
/users/20592, 30
/users/693790, 30
/users/30594, 30
/users/655026, 29
/users/206848, 29
/users/1019235, 29
/users/60178, 29
/users/714, 29
/users/3429760, 29
/users/472311, 29
/users/359871, 29
/users/3691490, 29
/users/22699926, 29
/users/12755494, 29
/users/321013, 29
/users/47413, 29
/users/42793, 29
/users/56241, 29
/users/147214, 29
/users/4921183, 29
/users/188, 29
/users/185212, 29
/users/5600126, 29
/users/13760, 29
/users/406631, 29
/users/3165635, 29
/users/192222, 29
/users/21826, 29
/users/3847, 29
/users/368024, 29
/users/1641148, 29
/users/427546, 29
/users/817538, 29
/users/1305560, 29
/users/4130574, 29
/users/997157, 29
/users/57536, 29
/users/1824223, 29
/users/2662304, 29
/users/114871, 29
/users/41495, 29
/users/127379, 29
/users/1499594, 28
/users/2699235, 28
/users/359395, 28
/users/177226, 28
/users/961898, 28
/users/199035, 28
/users/197597, 28
/users/1260646, 28
/users/7489814, 28
/users/3433776, 28
/users/1779, 28
/users/1145899, 28
/users/169064, 28
/users/852626, 28
/users/640247, 28
/users/261579, 28
/users/11169517, 28
/users/235080, 28
/users/3397140, 28
/users/8282507, 28
/users/8780, 28
/users/5067495, 28
/users/90518, 28
/users/6111424, 28
/users/7074, 28
/users/3127080, 28
/users/5995084, 28
/users/2911, 28
/users/372683, 28
/users/10632, 27
/users/667763, 27
/users/12528769, 27
/users/158859, 27
/users/52201, 27
/users/879612, 27
/users/80144, 27
/users/11994, 27
/users/1037212, 27
/users/84792, 27
/users/313870, 27
/users/461020, 27
/users/4093559, 27
/users/1198882, 27
/users/96554, 27
/users/56631, 27
/users/46866, 27
/users/11460, 27
/users/6018379, 27
/users/7657429, 27
/users/4178, 27
/users/606991, 27
/users/311113, 27
/users/4645762, 27
/users/9845, 27
/users/151929, 27
/users/188426, 27
/users/1109562, 27
/users/2432, 27
/users/2911921, 27
/users/197134, 27
/users/739696, 27
/users/223467, 27
/users/51388, 27
/users/252962, 27
/users/3112159, 27
/users/741528, 26
/users/17031, 26
/users/45845, 26
/users/435208, 26
/users/5213, 26
/users/9559558, 26
/users/135203, 26
/users/80388, 26
/users/5231065, 26
/users/139760, 26
/users/14498, 26
/users/576796, 26
/users/167837, 26
/users/587518, 26
/users/339891, 26
/users/794999, 26
/users/1475902, 26
/users/10611037, 26
/users/3145577, 26
/users/139, 26
/users/157897, 26
/users/12637, 26
/users/4538351, 26
/users/46647, 26
/users/1360604, 26
/users/2179708, 26
/users/519526, 26
/users/113542, 26
/users/3308, 26
/users/14000274, 26
/users/6759734, 26
/users/472947, 26
/users/2458265, 26
/users/146967, 26
/users/983798, 26
/users/78891, 26
/users/2470152, 26
/users/1125431, 25
/users/5514175, 25
/users/209371, 25
/users/16613330, 25
/users/2688315, 25
/users/6025224, 25
/users/1191834, 25
/users/13744304, 25
/users/1202528, 25
/users/7957859, 25
/users/184091, 25
/users/4082216, 25
/users/418356, 25
/users/3264712, 25
/users/921555, 25
/users/2958, 25
/users/54666, 25
/users/39355, 25
/users/266302, 25
/users/106511, 25
/users/646451, 25
/users/574696, 25
/users/21557, 25
/users/212984, 25
/users/569817, 25
/users/8536412, 25
/users/352617, 25
/users/10652, 25
/users/4663648, 25
/users/62991, 25
/users/45510, 25
/users/155238, 24
/users/6757853, 24
/users/18397, 24
/users/155633, 24
/users/4560482, 24
/users/3918824, 24
/users/7111741, 24
/users/4479947, 24
/users/1058839, 24
/users/3566, 24
/users/443987, 24
/users/3117, 24
/users/31295, 24
/users/19409, 24
/users/3459374, 24
/users/7525512, 24
/users/282759, 24
/users/3748903, 24
/users/893837, 24
/users/1223565, 24
/users/1140553, 24
/users/2833137, 24
/users/6378233, 24
/users/179558, 24
/users/1465, 24
/users/164489, 24
/users/41567, 24
/users/51363, 24
/users/17797018, 24
/users/138401, 24
/users/874898, 24
/users/99604, 24
/users/183678, 24
/users/12732, 24
/users/1634922, 24
/users/373016, 24
/users/876707, 24
/users/405972, 24
/users/582346, 24
/users/194609, 24
/users/1840802, 24
/users/1093834, 24
/users/498212, 24
/users/598870, 24
/users/883126, 24
/users/17575, 24
/users/249413, 24
/users/2320, 24
/users/59671, 24
/users/1445228, 24
/users/1426799, 24
/users/23799505, 24
/users/85749, 24
/users/83390, 23
/users/1816456, 23
/users/5605, 23
/users/573856, 23
/users/522007, 23
/users/173412, 23
/users/1620265, 23
/users/28045, 23
/users/40610, 23
/users/2452603, 23
/users/41547, 23
/users/112982, 23
/users/868803, 23
/users/21236, 23
/users/1610, 23
/users/1908898, 23
/users/566319, 23
/users/188254, 23
/users/3153504, 23
/users/4196, 23
/users/7346661, 23
/users/73924, 23
/users/3142363, 23
/users/10095631, 23
/users/333270, 23
/users/76308, 23
/users/2723, 23
/users/33538, 23
/users/1924757, 23
/users/91, 23
/users/67925, 23
/users/2022803, 23
/users/339286, 23
/users/3875145, 23
/users/29096, 23
/users/1173635, 23
/users/1918798, 23
/users/1506425, 23
/users/108380, 23
/users/710255, 23
/users/545995, 23
/users/1195774, 23
/users/1270, 23
/users/16239342, 23
/users/1139884, 23
/users/2360237, 23
/users/1380747, 23
/users/122434, 23
/users/41087, 23
/users/770298, 23
/users/177243, 23
/users/157534, 22
/users/16522207, 22
/users/3382565, 22
/users/5018213, 22
/users/1459320, 22
/users/692384, 22
/users/253398, 22
/users/479213, 22
/users/499254, 22
/users/2577440, 22
/users/3709715, 22
/users/101659, 22
/users/44164, 22
/users/830952, 22
/users/19274678, 22
/users/45670, 22
/users/322097, 22
/users/265901, 22
/users/842240, 22
/users/719092, 22
/users/14877205, 22
/users/42326, 22
/users/13393725, 22
/users/1928452, 22
/users/698982, 22
/users/1472352, 22
/users/729390, 22
/users/8957346, 22
/users/1369170, 22
/users/2547860, 22
/users/819, 22
/users/49281, 22
/users/6586706, 22
/users/643885, 22
/users/2444240, 22
/users/1243537, 22
/users/46, 22
/users/13352, 22
/users/12904366, 22
/users/68232, 22
/users/413395, 22
/users/193, 22
/users/751944, 22
/users/4017, 22
/users/210406, 22
/users/1979, 22
/users/207, 22
/users/33297, 22
/users/1946610, 22
/users/7591, 21
/users/25360734, 21
/users/401908, 21
/users/30442, 21
/users/33254750, 21
/users/1688997, 21
/users/11849, 21
/users/1694112, 21
/users/6088, 21
/users/234957, 21
/users/1885623, 21
/users/8083459, 21
/users/557590, 21
/users/116915, 21
/users/1627, 21
/users/829059, 21
/users/9924409, 21
/users/182219, 21
/users/163763, 21
/users/38546, 21
/users/900690, 21
/users/124075, 21
/users/179482, 21
/users/2311626, 21
/users/882005, 21
/users/2716, 21
/users/1938, 21
/users/718038, 21
/users/141167, 21
/users/973550, 21
/users/674727, 21
/users/144984, 21
/users/319465, 21
/users/6176417, 21
/users/37787, 21
/users/554281, 21
/users/15134885, 21
/users/2084112, 21
/users/3370345, 21
/users/1924134, 21
/users/1441704, 21
/users/4469895, 21
/users/478237, 21
/users/652070, 21
/users/1050, 21
/users/1089616, 21
/users/839283, 21
/users/202820, 21
/users/434010, 21
/users/11341955, 21
/users/2178243, 21
/users/645637, 21
/users/418097, 21
/users/1754002, 21
/users/411832, 21
/users/79303, 20
/users/647359, 20
/users/686438, 20
/users/16944225, 20
/users/10704521, 20
/users/7778428, 20
/users/5733851, 20
/users/158686, 20
/users/551347, 20
/users/12671, 20
/users/5942002, 20
/users/20569, 20
/users/4138, 20
/users/41734, 20
/users/79163, 20
/users/5580297, 20
/users/1680273, 20
/users/3494521, 20
/users/216080, 20
/users/1663286, 20
/users/559179, 20
/users/12644173, 20
/users/3576549, 20
/users/159, 20
/users/88061, 20
/users/11214, 20
/users/220358, 20
/users/1703908, 20
/users/115908, 20
/users/16184, 20
/users/45925, 20
/users/822522, 20
/users/677252, 20
/users/125174, 20
/users/9353779, 20
/users/8000722, 20
/users/686, 20
/users/5754972, 20
/users/2121048, 20
/users/8433140, 20
/users/8252744, 20
/users/919444, 20
/users/1282364, 19
/users/1772, 19
/users/973543, 19
/users/448783, 19
/users/835728, 19
/users/1169522, 19
/users/43316, 19
/users/177245, 19
/users/55506, 19
/users/4226954, 19
/users/989428, 19
/users/823277, 19
/users/75171, 19
/users/4349050, 19
/users/40774, 19
/users/211857, 19
/users/1058011, 19
/users/50654, 19
/users/150030, 19
/users/218205, 19
/users/835857, 19
/users/9023, 19
/users/342945, 19
/users/8784712, 19
/users/773632, 19
/users/4987015, 19
/users/1372431, 19
/users/89450, 19
/users/346311, 19
/users/52195, 19
/users/49106, 19
/users/4934046, 19
/users/13717, 19
/users/83835, 19
/users/4060187, 19
/users/55065, 19
/users/212465, 19
/users/5425762, 19
/users/406394, 19
/users/3265633, 19
/users/2492487, 19
/users/10406, 19
/users/262560, 19
/users/16939725, 19
/users/56582, 19
/users/18821, 19
/users/228496, 19
/users/2053478, 19
/users/1206121, 19
/users/83791, 19
/users/22350, 19
/users/314351, 19
/users/341801, 19
/users/1716488, 19
/users/258437, 19
/users/2590, 19
/users/5158, 19
/users/216638, 19
/users/6322366, 19
/users/11901, 19
/users/8446613, 18
/users/42901, 18
/users/2598660, 18
/users/4117, 18
/users/2930472, 18
/users/121322, 18
/users/2571951, 18
/users/1084697, 18
/users/5521768, 18
/users/1111670, 18
/users/217900, 18
/users/5569, 18
/users/93594, 18
/users/1424573, 18
/users/81561, 18
/users/9832, 18
/users/93595, 18
/users/548488, 18
/users/61326, 18
/users/10538, 18
/users/102631, 18
/users/9116042, 18
/users/243674, 18
/users/69169, 18
/users/154913, 18
/users/680248, 18
/users/2775751, 18
/users/1060119, 18
/users/3250552, 18
/users/11674, 18
/users/1525116, 18
/users/15152540, 18
/users/3187951, 18
/users/1000, 18
/users/28562, 18
/users/12567, 18
/users/438920, 18
/users/3387, 18
/users/2669, 18
/users/37, 18
/users/2687, 18
/users/3511321, 18
/users/696693, 18
/users/61148, 18
/users/117280, 18
/users/47489, 18
/users/4564579, 18
/users/895678, 18
/users/1868149, 18
/users/219689, 18
/users/3719995, 18
/users/2741, 18
/users/13072, 18
/users/1049575, 18
/users/186837, 18
/users/93340, 18
/users/3330916, 18
/users/64050, 18
/users/122102, 18
/users/694641, 18
/users/6504915, 18
/users/175836, 18
/users/211284, 18
/users/445557, 18
/users/1540597, 18
/users/2212879, 17
/users/547186, 17
/users/6799218, 17
/users/1069617, 17
/users/854542, 17
/users/56288, 17
/users/596, 17
/users/2294279, 17
/users/1588066, 17
/users/15545, 17
/users/3950390, 17
/users/1863771, 17
/users/6690616, 17
/users/4696273, 17
/users/4086031, 17
/users/94272, 17
/users/10135, 17
/users/841551, 17
/users/1581662, 17
/users/52421, 17
/users/157106, 17
/users/173918, 17
/users/17715, 17
/users/9766, 17
/users/11019, 17
/users/161459, 17
/users/3475472, 17
/users/964813, 17
/users/90494, 17
/users/234659, 17
/users/427614, 17
/users/49480, 17
/users/5750489, 17
/users/131416, 17
/users/514850, 17
/users/12100, 17
/users/532688, 17
/users/26594, 17
/users/41300, 17
/users/163390, 17
/users/125011, 17
/users/568243, 17
/users/295034, 17
/users/425735, 17
/users/1190634, 17
/users/730395, 17
/users/10395528, 17
/users/63387, 17
/users/2041385, 17
/users/1020551, 17
/users/110123, 17
/users/673509, 17
/users/5355, 17
/users/1703387, 17
/users/2601015, 17
/users/102802, 17
/users/1430279, 17
/users/963906, 17
/users/746130, 17
/users/443450, 17
/users/1197375, 17
/users/1013641, 17
/users/12735026, 17
/users/2695807, 17
/users/1203949, 17
/users/12109, 17
/users/303201, 17
/users/3090242, 17
/users/912531, 17
/users/181635, 17
/users/6734573, 17
/users/98356, 17
/users/103772, 17
/users/911911, 17
/users/360952, 17
/users/926653, 17
/users/19929, 17
/users/19, 17
/users/17538, 17
/users/39992, 17
/users/18, 17
/users/218257, 17
/users/41431, 17
/users/137963, 17
/users/295816, 17
/users/539788, 16
/users/718899, 16
/users/41100, 16
/users/134, 16
/users/154748, 16
/users/111161, 16
/users/49391, 16
/users/11151, 16
/users/975938, 16
/users/1156192, 16
/users/21918, 16
/users/136109, 16
/users/95886, 16
/users/1119433, 16
/users/26596, 16
/users/21203, 16
/users/16724, 16
/users/19780157, 16
/users/419909, 16
/users/572024, 16
/users/147281, 16
/users/731885, 16
/users/9877145, 16
/users/1574, 16
/users/339208, 16
/users/797, 16
/users/1265995, 16
/users/51469, 16
/users/549394, 16
/users/7698209, 16
/users/174703, 16
/users/321799, 16
/users/34054, 16
/users/35128, 16
/users/3346407, 16
/users/179026, 16
/users/82342, 16
/users/1512664, 16
/users/35913, 16
/users/4156258, 16
/users/1562134, 16
/users/2404615, 16
/users/8335303, 16
/users/6304842, 16
/users/210413, 16
/users/275995, 16
/users/1714, 16
/users/16700, 16
/users/221273, 16
/users/58493, 16
/users/132242, 16
/users/729873, 16
/users/39825, 16
/users/225407, 16
/users/1724674, 16
/users/23753, 16
/users/49415, 16
/users/439362, 16
/users/4209276, 16
/users/627917, 16
/users/4264, 16
/users/177, 16
/users/948896, 16
/users/5801521, 16
/users/1142001, 16
/users/552817, 16
/users/3846, 16
/users/757060, 16
/users/403133, 16
/users/687269, 16
/users/364568, 16
/users/3216, 16
/users/350427, 16
/users/135347, 16
/users/211411, 16
/users/122831, 16
/users/311082, 16
/users/1411571, 16
/users/46995, 16
/users/15854418, 16
/users/1760209, 16
/users/4310161, 16
/users/4324516, 16
/users/125676, 16
/users/1226900, 16
/users/89061, 16
/users/32688, 16
/users/55496, 16
/users/232244, 16
/users/1923199, 16
/users/10933044, 16
/users/999113, 16
/users/495926, 16
/users/908178, 16
/users/70127, 16
/users/223045, 16
/users/1618732, 16
/users/1004324, 16
/users/21435, 16
/users/15067, 16
/users/2213682, 16
/users/2212006, 16
/users/540426, 15
/users/643187, 15
/users/432336, 15
/users/534611, 15
/users/1412254, 15
/users/64215, 15
/users/3526486, 15
/users/382183, 15
/users/4030704, 15
/users/10998047, 15
/users/1320845, 15
/users/4172079, 15
/users/31547, 15
/users/25046, 15
/users/12250879, 15
/users/944497, 15
/users/1203422, 15
/users/523141, 15
/users/1423068, 15
/users/113071, 15
/users/5609, 15
/users/1931590, 15
/users/373545, 15
/users/1651008, 15
/users/1519870, 15
/users/4205, 15
/users/1064277, 15
/users/232330, 15
/users/45028, 15
/users/325916, 15
/users/70067, 15
/users/3616772, 15
/users/277639, 15
/users/257, 15
/users/3931155, 15
/users/1269832, 15
/users/248818, 15
/users/220033, 15
/users/66836, 15
/users/111951, 15
/users/41767, 15
/users/1005638, 15
/users/16368198, 15
/users/836375, 15
/users/1839, 15
/users/747928, 15
/users/552910, 15
/users/514052, 15
/users/4001805, 15
/users/8563847, 15
/users/253470, 15
/users/1896383, 15
/users/192451, 15
/users/327019, 15
/users/259316, 15
/users/85097, 15
/users/5785084, 15
/users/1302, 15
/users/126646, 15
/users/757, 15
/users/947110, 15
/users/23423, 15
/users/33544, 15
/users/972891, 15
/users/179065, 15
/users/558190, 15
/users/12935415, 15
/users/36432, 15
/users/1366, 15
/users/800043, 15
/users/28956703, 15
/users/180987, 15
/users/489001, 15
/users/1926584, 15
/users/2642209, 15
/users/792797, 15
/users/4893, 15
/users/6118, 15
/users/1066253, 15
/users/236774, 15
/users/924, 15
/users/5453835, 15
/users/326587, 15
/users/993322, 15
/users/40298, 15
/users/914682, 15
/users/23558090, 15
/users/14878214, 15
/users/175697, 15
/users/18339284, 15
/users/459, 15
/users/3092978, 15
/users/5341072, 15
/users/287268, 15
/users/93816, 15
/users/1544111, 15
/users/4587603, 15
/users/306502, 15
/users/356399, 15
/users/37303, 15
/users/89193, 15
/users/1794099, 15
/users/379606, 15
/users/1062, 15
/users/37369, 15
/users/990, 15
/users/36214, 15
/users/1949097, 15
/users/54970, 15
/users/6511079, 15
/users/3892, 15
/users/1144765, 15
/users/671923, 15
/users/878912, 14
/users/95570, 14
/users/8528975, 14
/users/4550, 14
/users/91716, 14
/users/568626, 14
/users/896032, 14
/users/1573114, 14
/users/6127560, 14
/users/2021355, 14
/users/124, 14
/users/24426, 14
/users/16784982, 14
/users/551151, 14
/users/116838, 14
/users/128755, 14
/users/265785, 14
/users/226692, 14
/users/404610, 14
/users/20240, 14
/users/4953728, 14
/users/5370542, 14
/users/692459, 14
/users/305718, 14
/users/12632, 14
/users/19060, 14
/users/1753208, 14
/users/304657, 14
/users/292964, 14
/users/1382556, 14
/users/926355, 14
/users/162735, 14
/users/103255, 14
/users/52399, 14
/users/271144, 14
/users/302080, 14
/users/5676, 14
/users/726075, 14
/users/28552, 14
/users/760261, 14
/users/1621344, 14
/users/263, 14
/users/3528, 14
/users/617438, 14
/users/1066, 14
/users/931655, 14
/users/2284279, 14
/users/398530, 14
/users/1307745, 14
/users/9835, 14
/users/67471, 14
/users/897931, 14
/users/13718, 14
/users/188959, 14
/users/15225, 14
/users/189580, 14
/users/2023165, 14
/users/101568, 14
/users/291359, 14
/users/7565692, 14
/users/161631, 14
/users/46604, 14
/users/74739, 14
/users/176013, 14
/users/3012, 14
/users/15934, 14
/users/734614, 14
/users/336005, 14
/users/72895, 14
/users/889949, 14
/users/219935, 14
/users/1114467, 14
/users/5635476, 14
/users/48054, 14
/users/15198, 14
/users/101513, 14
/users/8466666, 14
/users/1383861, 14
/users/20329368, 14
/users/21696764, 14
/users/1682656, 14
/users/140370, 14
/users/521701, 14
/users/1303132, 14
/users/46275, 14
/users/1887264, 14
/users/749551, 14
/users/155814, 14
/users/20535341, 14
/users/364501, 14
/users/1679746, 14
/users/658, 14
/users/1328396, 14
/users/1271509, 14
/users/353158, 14
/users/38245, 14
/users/1422245, 14
/users/103, 14
/users/1523410, 14
/users/483853, 14
/users/124687, 14
/users/757408, 14
/users/10199742, 14
/users/23426, 14
/users/703628, 14
/users/1638505, 14
/users/155158, 14
/users/93018, 14
/users/16294350, 14
/users/1128607, 14
/users/28167, 14
/users/3359850, 14
/users/5016978, 14
/users/47025, 14
/users/2466701, 14
/users/9135, 14
/users/12483, 14
/users/540892, 14
/users/1953194, 14
/users/3760952, 14
/users/304243, 14
/users/459713, 14
/users/384824, 14
/users/1088720, 13
/users/8531908, 13
/users/334294, 13
/users/54043, 13
/users/125186, 13
/users/1951674, 13
/users/202658, 13
/users/2480867, 13
/users/1700100, 13
/users/8336157, 13
/users/76258, 13
/users/429858, 13
/users/1685764, 13
/users/524783, 13
/users/47910, 13
/users/6692932, 13
/users/54303, 13
/users/542335, 13
/users/1687642, 13
/users/129561, 13
/users/20267, 13
/users/37162, 13
/users/157346, 13
/users/887610, 13
/users/842846, 13
/users/5373, 13
/users/11571, 13
/users/227022, 13
/users/145203, 13
/users/133, 13
/users/591643, 13
/users/1661587, 13
/users/178316, 13
/users/4633636, 13
/users/27146, 13
/users/5780855, 13
/users/931368, 13
/users/1359037, 13
/users/865, 13
/users/126393, 13
/users/20791686, 13
/users/2007468, 13
/users/1956569, 13
/users/1991850, 13
/users/318187, 13
/users/3499, 13
/users/17034, 13
/users/44229, 13
/users/37345, 13
/users/740, 13
/users/323388, 13
/users/19248936, 13
/users/5636, 13
/users/617518, 13
/users/1156077, 13
/users/1776151, 13
/users/321290, 13
